last_update,confirmed,deaths,recovered,active,country_id,iso2,iso3,name,landlocked,latitude,longitude,main_religion_2008,un_state,world_4region,population,country_region
2020-01-26,1,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-01-27,1,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-01-28,2,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-01-29,2,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-01-30,3,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-01-31,3,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-01,13,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-04,42,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-05,4,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-07,40,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-12,26,,26,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-17,20,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-21,30,,6,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-24,9,,6,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-25,14,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-27,24,,10,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-28,6,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-02-29,34,,11,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-01,14,,2,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-02,17,,2,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-03,47,,7,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-04,12,,3,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-05,38,,5,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-06,48,,5,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-07,52,,7,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-08,62,,7,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-09,115,2,12,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-10,40,,4,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-11,322,2,16,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-12,97,1,8,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-13,17,,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-14,184,1,8,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-15,248,1,8,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-16,523,8,13,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-17,373,2,5,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-18,684,11,9,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-19,798,11,9,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-20,923,15,9,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-21,1266,19,10,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-22,1470,22,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-23,2088,29,,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-24,2790,33,110,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-25,3251,42,183,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-26,4042,57,184,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-27,4682,66,256,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-28,5576,82,466,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-29,6280,96,466,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-30,7398,125,466,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-03-31,8527,152,1592,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-01,9560,175,1324,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-02,11284,224,1735,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-03,12437,277,2175,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-04,12978,360,2577,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-05,15756,435,3012,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-06,16563,520,3256,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-07,17872,581,3791,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-08,19141,648,4154,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-09,20654,771,5162,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-10,22059,867,5855,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-11,23316,986,6589,,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-12,24299,1094,7123,16463,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-13,25680,1224,7758,17142,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-14,27035,1360,8210,17925,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-15,28209,1514,8966,18236,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-16,30809,1717,9698,19853,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-17,32814,1843,10545,20914,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-18,34356,1986,10964,21992,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-19,35633,2144,11847,22222,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-20,37658,2290,12543,23389,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-21,39402,2483,13188,24305,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-22,41650,2678,14454,25119,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-24,43286,2850,14761,26285,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-25,44056,3014,15149,26522,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-26,45493,3195,16013,26932,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-27,47147,3350,16883,27602,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-28,49616,3559,18268,28507,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-29,51150,3756,19231,28936,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-04-30,52865,4000,20327,29383,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-01,54457,4179,21424,29723,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-02,56343,4381,22764,30042,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-03,57926,4529,23814,30428,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-04,60504,4669,24921,31788,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-05,61957,4911,26030,31924,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-06,63215,5081,27006,32019,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-07,64694,5240,28184,32144,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-08,66201,5387,29260,32400,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-09,67674,5540,30239,32738,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-10,68918,5704,31262,32833,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-11,70091,5822,32109,32991,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-12,71264,5956,33007,33142,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-13,72419,6107,34055,33064,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-14,73568,6210,35177,32966,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-15,74781,6331,36104,33085,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-16,75959,6452,36908,33372,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-17,77206,6571,37832,33574,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-18,78332,6661,38563,33866,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-19,79411,6753,39251,34200,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-20,80493,6828,40069,34396,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-21,81575,6950,40793,34632,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-22,82742,7046,41731,34744,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-23,83947,7144,42608,34979,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-24,85151,7238,43318,35367,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-25,86106,7326,43998,35574,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-26,87119,7420,44651,35813,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-27,88090,7512,45352,35985,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-28,88989,7606,46248,35865,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-29,89976,7717,46961,36033,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-30,90909,7797,47905,35941,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-05-31,91681,7857,48517,36005,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-01,92479,7906,49213,35892,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-02,93288,7952,50091,35793,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-03,93960,8007,50725,35758,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-04,94641,8062,51506,35556,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-05,95269,8126,52184,35368,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-06,95947,8166,53074,35095,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-07,96475,8228,54087,34538,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-08,97178,8269,54675,34626,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-09,97779,8313,55343,34526,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-10,98241,8347,56117,34154,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-11,98720,8382,57215,33467,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-12,99159,8413,58131,32957,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-13,99595,8442,59034,32436,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-14,100043,8470,59851,32009,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-15,100404,8489,60668,31518,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-16,100763,8497,61466,31069,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-17,101087,8521,61899,30917,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-18,101491,8542,63280,29899,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-19,101877,8555,63782,29734,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-20,102314,8580,64318,29588,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-21,102762,8609,64826,29470,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-22,103078,8626,65249,29347,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-23,103418,8646,65721,29203,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-24,103767,8670,66135,29120,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-25,104087,8700,66533,29010,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-26,104463,8723,66869,29027,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-27,104629,8730,67182,28876,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-28,104878,8739,67445,28857,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-29,105193,8749,67689,28922,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-06-30,105830,8768,68698,28504,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-01,106097,8780,69120,28327,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-02,106288,8790,69397,28213,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-03,106643,8806,69872,28071,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-04,106962,8813,70232,28009,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-05,107185,8821,70507,27947,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-06,107394,8823,70772,27884,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-07,107815,8836,71141,27927,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-08,108023,8843,71418,27841,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-09,108334,8855,71805,27744,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-10,108656,8865,72095,27765,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-11,108984,8879,72466,27708,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-12,109150,8882,72784,27549,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-13,109725,8887,73331,27566,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-14,109971,8895,73368,27768,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-15,110337,8900,73700,27793,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-16,110680,8914,74054,27770,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-17,111131,8926,74420,27837,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-18,111546,8936,98268,4395,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-19,111862,8939,98423,4548,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-20,112155,8943,98551,4709,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-21,112925,8947,98962,5062,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-22,113460,8954,99235,5318,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-23,113777,8958,99488,5377,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-24,114385,8966,99924,5543,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-25,115102,8970,100491,5689,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-26,115457,8974,100752,5777,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-27,115776,8978,100956,5887,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-28,116458,8991,101434,6080,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-29,116858,9001,101673,6229,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-30,117344,9006,101979,6404,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-07-31,117664,9019,102331,6360,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-01,118268,9025,102893,6396,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-02,118510,9029,103059,6466,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-03,118755,9032,103188,6578,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-04,118960,9035,103271,6695,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-05,119646,9043,104045,6597,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-06,120020,9049,104364,6647,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-07,120374,9055,104665,6697,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-08,120890,9060,105115,6759,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-09,121135,9064,105242,6870,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-10,121354,9067,105407,6920,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-11,122040,9074,108037,4970,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-12,122389,9080,108465,4887,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-13,122703,9085,108829,4823,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-14,123180,9091,109260,4858,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-15,123605,9095,109657,4881,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-16,123825,9101,109933,4821,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-17,124004,9106,110202,4729,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-18,124218,9108,110433,4711,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-19,125084,9118,111092,4903,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-20,125408,9124,111559,4755,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-21,125625,9127,111811,4718,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-22,126319,9141,112381,4829,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-23,126560,9142,112621,4823,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-24,126817,9146,112836,4863,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-25,127594,9154,113449,5017,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-26,127903,9159,113809,4959,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-27,128380,9164,114220,5020,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-28,128836,9168,114610,5079,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-29,129342,9181,115029,5159,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-30,129639,9184,115294,5185,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-08-31,129888,9185,115460,5265,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-01,130918,9193,116020,5726,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-02,131422,9197,116432,5812,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-03,131941,9199,116866,5894,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-04,132527,9205,117277,6062,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-05,133141,9206,117755,6197,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-06,133511,9207,117968,6352,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-07,133890,9209,118192,6505,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
2020-09-08,134295,9212,118386,6714,14,CA,CAN,Canada,coastline,60.0000,-113.0000,christian,TRUE,americas,37855702,Canada
